date,portfolio_return,portfolio_value,weight_WTI,weight_XLE,weight_XOM,weight_CVX,weight_IEF
2002-09-23,0.0056558821881653,1.0657339183156556,0.0,0.0,0.0,0.0,1.0
2002-09-24,0.003560411551145,1.0695283696688735,0.0,0.0,0.0,0.0,1.0
2002-09-25,-0.0075974565539381,1.06140267434711,0.0,0.0,0.0,0.0,1.0
2002-09-26,-0.0006940608686633,1.0606659962849512,0.0,0.0,0.0,0.0,1.0
2002-09-27,0.0065697316024941,1.0676342872004354,0.0,0.0,0.0,0.0,1.0
2002-09-30,0.0058418624548055,1.0727973885984363,0.0,0.0,0.0,0.0,1.0
2002-10-01,-0.0087664436767259,1.0633927707147495,0.0,0.0,0.0,0.0,1.0
2002-10-02,0.0033460956478545,1.0669509846367982,0.0,0.0,0.0,0.0,1.0
2002-10-03,-0.0005768721447135,1.0663354903339866,0.0,0.0,0.0,0.0,1.0
2002-10-04,0.0010365817320142,1.0674408342234651,0.0,0.0,0.0,0.0,1.0
2002-10-07,0.0039075924642996,1.0716119579833623,0.0,0.0,0.0,0.0,1.0
2002-10-08,-0.0018373893729065,1.0696429895598842,0.0,0.0,0.0,0.0,1.0
2002-10-09,0.0050419859626251,1.0750361144982656,0.0,0.0,0.0,0.0,1.0
2002-10-10,-0.0057317494103952,1.0688742768828365,0.0,0.0,0.0,0.0,1.0
2002-10-11,-0.0071528718234989,1.0612287561848586,0.0,0.0,0.0,0.0,1.0
2002-10-14,-0.0008103730613591,1.0603687649889066,0.0,0.0,0.0,0.0,1.0
2002-10-15,-0.016944652237393,1.0424011850227757,0.0,0.0,0.0,0.0,1.0
2002-10-16,0.0,1.0424011850227757,0.0,0.0,0.0,0.0,1.0
2002-10-17,-0.0053178366930636,1.0368578657521685,0.0,0.0,0.0,0.0,1.0
2002-10-18,0.002958187667864,1.0399250859039644,0.0,0.0,0.0,0.0,1.0
2002-10-21,-0.0077088536791789,1.0319084555794231,0.0,0.0,0.0,0.0,1.0
2002-10-22,-0.0004761322135538,1.0314171307222832,0.0,0.0,0.0,0.0,1.0
2002-10-23,0.0021410784296372,1.033625475692831,0.0,0.0,0.0,0.0,1.0
2002-10-24,0.0047430469218482,1.0385280098236596,0.0,0.0,0.0,0.0,1.0
2002-10-25,0.0043677511969484,1.0430640417816313,0.0,0.0,0.0,0.0,1.0
2002-10-28,0.00117703952818,1.0442917693892315,0.0,0.0,0.0,0.0,1.0
2002-10-29,0.0090159634243564,1.0537070657864014,0.0,0.0,0.0,0.0,1.0
2002-10-30,-0.0001165856812843,1.0535842186302626,0.0,0.0,0.0,0.0,1.0
2002-10-31,0.0051173018226288,1.0579167513454795,0.0,0.0,0.0,0.0,1.0
2002-11-01,-0.0060125366208745,1.0515559881361782,0.0,0.0,0.0,0.0,1.0
2002-11-04,-0.0031659398782609,1.0482268250991138,0.0,0.0,0.0,0.0,1.0
2002-11-05,-0.0027053828037988,1.0453909702720101,0.0,0.0,0.0,0.0,1.0
2002-11-06,0.0032921202456623,1.0488325230498752,0.0,0.0,0.0,0.0,1.0
2002-11-07,0.0096975238221559,1.0590036014276032,0.0,0.0,0.0,0.0,1.0
2002-11-08,0.0024391085063467,1.061586626120097,0.0,0.0,0.0,0.0,1.0
2002-11-11,0.0025472667209615,1.0642907704042304,0.0,0.0,0.0,0.0,1.0
2002-11-12,-0.0031269241327106,1.0609628139100322,0.0,0.0,0.0,0.0,1.0
2002-11-13,0.0011586336642468,1.0621920811427426,0.0,0.0,0.0,0.0,1.0
2002-11-14,-0.0125984422844686,1.0488101155134462,0.0,0.0,0.0,0.0,1.0
2002-11-15,0.0007041075736508,1.0495485906591007,0.0,0.0,0.0,0.0,1.0
2002-11-18,0.000937312159185,1.0505323453147808,0.0,0.0,0.0,0.0,1.0
2002-11-19,0.0008206164070297,1.0513944293934614,0.0,0.0,0.0,0.0,1.0
2002-11-20,-0.0055179169244991,1.0455929222771871,0.0,0.0,0.0,0.0,1.0
2002-11-21,-0.0057874630822086,1.0395415918404893,0.0,0.0,0.0,0.0,1.0
2002-11-22,-0.0011836716496305,1.038311115929616,0.0,0.0,0.0,0.0,1.0
2002-11-25,-0.0015430554466391,1.0367089443068747,0.0,0.0,0.0,0.0,1.0
2002-11-26,0.0089851159983042,1.0460238944279514,0.0,0.0,0.0,0.0,1.0
2002-11-27,-0.011482075359543,1.034013369244247,0.0,0.0,0.0,0.0,1.0
2002-12-02,0.0010683582274915,1.0351180659346153,0.0,0.0,0.0,0.0,1.0
2002-12-03,-0.0001193194434929,1.0349945562230385,0.0,0.0,0.0,0.0,1.0
2002-12-04,0.0034649138098459,1.038580723154011,0.0,0.0,0.0,0.0,1.0
2002-12-05,0.002739296120678,1.0414257032999577,0.0,0.0,0.0,0.0,1.0
2002-12-06,0.0040353898816712,1.0456282620455666,0.0,0.0,0.0,0.0,1.0
2002-12-09,0.0037821218193485,1.0495829555103766,0.0,0.0,0.0,0.0,1.0
2002-12-10,-0.0008252188668005,1.048716819853217,0.0,0.0,0.0,0.0,1.0
2002-12-11,0.0033012414185799,1.0521788872552778,0.0,0.0,0.0,0.0,1.0
2002-12-12,0.0008233708873688,1.053045220719348,0.0,0.0,0.0,0.0,1.0
2002-12-13,-0.0036525383634638,1.0491989326522082,0.0,0.0,0.0,0.0,1.0
2002-12-16,-0.0041401751747678,1.0448550652778485,0.0,0.0,0.0,0.0,1.0
2002-12-17,0.0023681129643039,1.0473294001037516,0.0,0.0,0.0,0.0,1.0
2002-12-18,0.0061301931706234,1.053749731639661,0.0,0.0,0.0,0.0,1.0
2002-12-19,0.0051582081405118,1.0591851920834667,0.0,0.0,0.0,0.0,1.0
2002-12-20,0.0,1.0591851920834667,0.0,0.0,0.0,0.0,1.0
2002-12-23,-0.0005845147570674,1.0585660827082266,0.0,0.0,0.0,0.0,1.0
2002-12-24,0.0037371267357939,1.0625220783175202,0.0,0.0,0.0,0.0,1.0
2002-12-26,0.0015140900711273,1.0641308324466543,0.0,0.0,0.0,0.0,1.0
2002-12-27,0.0059184385811745,1.070428825420824,0.0,0.0,0.0,0.0,1.0
2002-12-30,0.0018493401430647,1.0724084124179682,0.0,0.0,0.0,0.0,1.0
2002-12-31,-0.000278299002395,1.0710378522644057,0.0,0.0,0.0,0.0,1.0
2003-01-02,-0.0159122552856491,1.053995224538581,0.0,0.0,0.0,0.0,1.0
2003-01-03,0.0016500980624853,1.0557344200164611,0.0,0.0,0.0,0.0,1.0
2003-01-06,-0.0024764301396585,1.0531199674792575,0.0,0.0,0.0,0.0,1.0
2003-01-07,0.0031816307784273,1.056470606381166,0.0,0.0,0.0,0.0,1.0
2003-01-08,0.0023509749448631,1.0589543423067524,0.0,0.0,0.0,0.0,1.0
2003-01-09,-0.0121643708936849,1.046072828927455,0.0,0.0,0.0,0.0,1.0
2003-01-10,0.0010687291050829,1.0471907974057661,0.0,0.0,0.0,0.0,1.0
2003-01-13,0.00177937917558,1.049054146903529,0.0,0.0,0.0,0.0,1.0
2003-01-14,0.0023659946477393,1.0515362034002915,0.0,0.0,0.0,0.0,1.0
2003-01-15,0.002243994319165,1.053895844667118,0.0,0.0,0.0,0.0,1.0
2003-01-16,-0.0003547167677708,1.0535220101395306,0.0,0.0,0.0,0.0,1.0
2003-01-17,0.0041210039145674,1.0578635784673984,0.0,0.0,0.0,0.0,1.0
2003-01-21,0.0034022525994756,1.0614626975771297,0.0,0.0,0.0,0.0,1.0
2003-01-22,0.0040896644984716,1.0658037238878628,0.0,0.0,0.0,0.0,1.0
2003-01-23,-0.0021010661363028,1.0635643997756565,0.0,0.0,0.0,0.0,1.0
2003-01-24,0.0019843080068209,1.0656748391299011,0.0,0.0,0.0,0.0,1.0
2003-01-27,-0.0030368866414779,1.0624385054467884,0.0,0.0,0.0,0.0,1.0
2003-01-28,0.0001172855708078,1.062563114153348,0.0,0.0,0.0,0.0,1.0
2003-01-29,-0.0043385413454453,1.0579531401504485,0.0,0.0,0.0,0.0,1.0
2003-01-30,0.0038701786179699,1.062047607772273,0.0,0.0,0.0,0.0,1.0
2003-01-31,0.0004683627274755,1.0614824862552714,0.0,0.0,0.0,0.0,1.0
2003-02-03,-0.0015509870933782,1.0598361406192425,0.0,0.0,0.0,0.0,1.0
2003-02-04,0.0032853103483901,1.0633180312596167,0.0,0.0,0.0,0.0,1.0
2003-02-05,-0.0038727865387246,1.0592000275017712,0.0,0.0,0.0,0.0,1.0
2003-02-06,0.0038727865387246,1.063302083110097,0.0,0.0,0.0,0.0,1.0
2003-02-07,0.0004695679631092,1.0638013757034328,0.0,0.0,0.0,0.0,1.0
2003-02-10,-0.0018755475538601,1.0618061656354392,0.0,0.0,0.0,0.0,1.0
2003-02-11,0.0009372237743449,1.0628013156176186,0.0,0.0,0.0,0.0,1.0
2003-02-12,0.0043282298397619,1.067401363985613,0.0,0.0,0.0,0.0,1.0
2003-02-13,0.0036113155930303,1.0712560871753962,0.0,0.0,0.0,0.0,1.0
2003-02-14,-0.0034948692624254,1.0675121872041409,0.0,0.0,0.0,0.0,1.0
2003-02-18,0.0,1.0675121872041409,0.0,0.0,0.0,0.0,1.0
2003-02-19,0.0037269943412357,1.0714907990850508,0.0,0.0,0.0,0.0,1.0
2003-02-20,0.0034818056901056,1.075221521846201,0.0,0.0,0.0,0.0,1.0
2003-02-21,-0.0037139307689159,1.0712282235528157,0.0,0.0,0.0,0.0,1.0
2003-02-24,0.0039446851782271,1.0754538816487629,0.0,0.0,0.0,0.0,1.0
2003-02-25,0.0013897789295025,1.07694852479313,0.0,0.0,0.0,0.0,1.0
2003-02-26,0.0030026728087686,1.08018224884497,0.0,0.0,0.0,0.0,1.0
2003-02-27,0.0009219126789319,1.0811780825557373,0.0,0.0,0.0,0.0,1.0
2003-02-28,0.0033352377531516,1.083699284446043,0.0,0.0,0.0,0.0,1.0
2003-03-03,0.0020700964472739,1.085942646484688,0.0,0.0,0.0,0.0,1.0
2003-03-04,0.0019515373315969,1.0880619040992758,0.0,0.0,0.0,0.0,1.0
2003-03-05,0.0018339982171181,1.090057407691508,0.0,0.0,0.0,0.0,1.0
2003-03-06,-0.0020633586841309,1.0878082282731465,0.0,0.0,0.0,0.0,1.0
2003-03-07,0.0033212167973079,1.0914210752331368,0.0,0.0,0.0,0.0,1.0
2003-03-10,0.0033093049952934,1.0950329204493745,0.0,0.0,0.0,0.0,1.0
2003-03-11,-0.0002280637311573,1.0947831831557968,0.0,0.0,0.0,0.0,1.0
2003-03-12,-0.0022815786931689,1.0922853491714688,0.0,0.0,0.0,0.0,1.0
2003-03-13,-0.0111421453901591,1.0801149470034597,0.0,0.0,0.0,0.0,1.0
2003-03-14,0.0032285711458195,1.0836021749555234,0.0,0.0,0.0,0.0,1.0
2003-03-17,-0.0078597620043121,1.075085319753018,0.0,0.0,0.0,0.0,1.0
2003-03-18,-0.0054694225184214,1.0692052238959364,0.0,0.0,0.0,0.0,1.0
2003-03-19,-0.0047955868887096,1.0640777573428812,0.0,0.0,0.0,0.0,1.0
2003-03-20,0.0007033338613979,1.0648261592607808,0.0,0.0,0.0,0.0,1.0
2003-03-21,-0.0091805076420315,1.0550505145682523,0.0,0.0,0.0,0.0,1.0
2003-03-24,0.0096486648549922,1.0652303433884085,0.0,0.0,0.0,0.0,1.0
2003-03-25,0.0001177338928124,1.0653557571034775,0.0,0.0,0.0,0.0,1.0
2003-03-26,0.0023383413371894,1.0678469225091252,0.0,0.0,0.0,0.0,1.0
2003-03-27,0.0018676492613434,1.0698412860251771,0.0,0.0,0.0,0.0,1.0
2003-03-28,0.0016311341924733,1.0715863407273325,0.0,0.0,0.0,0.0,1.0
2003-03-31,0.0071911181925485,1.0782129525122663,0.0,0.0,0.0,0.0,1.0
2003-04-01,-0.0012860857996074,1.0768262781450875,0.0,0.0,0.0,0.0,1.0
2003-04-02,-0.0071060068959778,1.0691743431868184,0.0,0.0,0.0,0.0,1.0
2003-04-03,0.0017524446587735,1.071048012053834,0.0,0.0,0.0,0.0,1.0
2003-04-04,-0.0017524446587736,1.0691710596858202,0.0,0.0,0.0,0.0,1.0
2003-04-07,-0.0023400686107327,1.0666691260495456,0.0,0.0,0.0,0.0,1.0
2003-04-08,0.0037429688070793,1.0706616353158236,0.0,0.0,0.0,0.0,1.0
2003-04-09,0.003378692609374,1.0742790718702053,0.0,0.0,0.0,0.0,1.0
2003-04-10,-0.0026791296436732,1.07140093896318,0.0,0.0,0.0,0.0,1.0
2003-04-11,-0.0025695096122915,1.068647963951896,0.0,0.0,0.0,0.0,1.0
2003-04-14,-0.0028110645349803,1.065643925560052,0.0,0.0,0.0,0.0,1.0
2003-04-15,0.0035131309992759,1.0693876722691271,0.0,0.0,0.0,0.0,1.0
2003-04-16,0.0022167432102609,1.0717582301307664,0.0,0.0,0.0,0.0,1.0
2003-04-17,-0.0012836086948153,1.0703825119478307,0.0,0.0,0.0,0.0,1.0
2003-04-21,-0.0018692757715912,1.0683816718519117,0.0,0.0,0.0,0.0,1.0
2003-04-22,0.00023407479185,1.0686317530693668,0.0,0.0,0.0,0.0,1.0
2003-04-23,-0.0004673501120672,1.0681323278998112,0.0,0.0,0.0,0.0,1.0
2003-04-24,0.005832690943381,1.074362413655085,0.0,0.0,0.0,0.0,1.0
2003-04-25,0.0016268821383424,1.076110274675967,0.0,0.0,0.0,0.0,1.0
2003-04-28,-0.001045700494404,1.0749849856297051,0.0,0.0,0.0,0.0,1.0
2003-04-29,-0.0017460047341523,1.073108056755653,0.0,0.0,0.0,0.0,1.0
2003-04-30,0.0060374662160337,1.0785073234840743,0.0,0.0,0.0,0.0,1.0
2003-05-01,0.0008374747480329,1.0794105461330608,0.0,0.0,0.0,0.0,1.0
2003-05-02,-0.0054725100384359,1.0735034610837542,0.0,0.0,0.0,0.0,1.0
2003-05-05,0.0031470906889508,1.0768818738306873,0.0,0.0,0.0,0.0,1.0
2003-05-06,0.0061494635725008,1.0835041196856956,0.0,0.0,0.0,0.0,1.0
2003-05-07,0.0069162389167506,1.0909978930447253,0.0,0.0,0.0,0.0,1.0
2003-05-08,0.0010340026435232,1.0921259877502116,0.0,0.0,0.0,0.0,1.0
2003-05-09,0.0016047062363216,1.0938785291336033,0.0,0.0,0.0,0.0,1.0
2003-05-12,0.0042304389162079,1.0985061154328544,0.0,0.0,0.0,0.0,1.0
2003-05-13,0.000912618960275,1.0995086329417765,0.0,0.0,0.0,0.0,1.0
2003-05-14,0.0054559013435639,1.1055074435695038,0.0,0.0,0.0,0.0,1.0
2003-05-15,-0.0010202988705007,1.1043794955734998,0.0,0.0,0.0,0.0,1.0
2003-05-16,0.0053186207604919,1.1102532712861186,0.0,0.0,0.0,0.0,1.0
2003-05-19,-0.0002252056345081,1.110003235993694,0.0,0.0,0.0,0.0,1.0
2003-05-20,0.0066387742549614,1.1173722968997328,0.0,0.0,0.0,0.0,1.0
2003-05-21,-0.0031456318977915,1.1138574549608964,0.0,0.0,0.0,0.0,1.0
2003-05-22,0.0047150707462946,1.1191093716623246,0.0,0.0,0.0,0.0,1.0
2003-05-23,-0.001121160713817,1.1178546702003525,0.0,0.0,0.0,0.0,1.0
2003-05-27,-0.0037056890446689,1.113712248395459,0.0,0.0,0.0,0.0,1.0
2003-05-28,0.0002245273193883,1.113962307221161,0.0,0.0,0.0,0.0,1.0
2003-05-29,0.0052748717596618,1.1198383155368496,0.0,0.0,0.0,0.0,1.0
2003-05-30,-0.0005612270879864,1.1192098319400052,0.0,0.0,0.0,0.0,1.0
2003-06-02,-0.0038914901086489,1.1148544379495082,0.0,0.0,0.0,0.0,1.0
2003-06-03,0.006626593098817,1.1222421246742098,0.0,0.0,0.0,0.0,1.0
2003-06-04,0.0029083898613124,1.1255060422915502,0.0,0.0,0.0,0.0,1.0
2003-06-05,-0.0035793969779617,1.121477409365094,0.0,0.0,0.0,0.0,1.0
2003-06-06,-0.0011212449838497,1.1202199584453427,0.0,0.0,0.0,0.0,1.0
2003-06-09,0.005481884603033,1.1263608749875544,0.0,0.0,0.0,0.0,1.0
2003-06-10,0.0055628781109408,1.1326266832440428,0.0,0.0,0.0,0.0,1.0
2003-06-11,-0.0021113400405665,1.1302353231766957,0.0,0.0,0.0,0.0,1.0
2003-06-12,0.003883923493333,1.1346250707013765,0.0,0.0,0.0,0.0,1.0
2003-06-13,0.0036478106429116,1.1387639681099955,0.0,0.0,0.0,0.0,1.0
2003-06-16,-0.0051986693676275,1.132843910752024,0.0,0.0,0.0,0.0,1.0
2003-06-17,-0.0054503410605333,1.1266695250700771,0.0,0.0,0.0,0.0,1.0
2003-06-18,-0.0060395698515831,1.1198649257737665,0.0,0.0,0.0,0.0,1.0
2003-06-19,0.001456642583972,1.1214961687129452,0.0,0.0,0.0,0.0,1.0
2003-06-20,-0.0015687799482917,1.1197367880113824,0.0,0.0,0.0,0.0,1.0
2003-06-23,0.0038074982101984,1.124000183827629,0.0,0.0,0.0,0.0,1.0
2003-06-24,0.0046831776253229,1.1292640763393893,0.0,0.0,0.0,0.0,1.0
2003-06-25,-0.0075951484462064,1.1206871480446234,0.0,0.0,0.0,0.0,1.0
2003-06-26,-0.0099128434065616,1.1095779518383109,0.0,0.0,0.0,0.0,1.0
2003-06-27,-0.0009078227084725,1.1085706517768117,0.0,0.0,0.0,0.0,1.0
2003-06-30,0.002377978713275,1.1100956023797093,0.0,0.0,0.0,0.0,1.0
2003-07-01,0.0026508401089528,1.1130382883272696,0.0,0.0,0.0,0.0,1.0
2003-07-02,0.001021494089804,1.1141752503605213,0.0,0.0,0.0,0.0,1.0
2003-07-03,-0.0063753576619807,1.1070719846413462,0.0,0.0,0.0,0.0,1.0
2003-07-07,-0.0053835910862274,1.101111961773019,0.0,0.0,0.0,0.0,1.0
2003-07-08,0.0003451442796845,1.101492004267917,0.0,0.0,0.0,0.0,1.0
2003-07-09,0.0018354609638941,1.1035137498437924,0.0,0.0,0.0,0.0,1.0
2003-07-10,0.0022895987865219,1.106040353586345,0.0,0.0,0.0,0.0,1.0
2003-07-11,0.0035369513174886,1.1099523644721576,0.0,0.0,0.0,0.0,1.0
2003-07-14,-0.0058265501040105,1.1034851714074958,0.0,0.0,0.0,0.0,1.0
2003-07-15,-0.0137303661417119,1.0883339159721213,0.0,0.0,0.0,0.0,1.0
2003-07-16,0.0003484842642117,1.0887131832160453,0.0,0.0,0.0,0.0,1.0
2003-07-17,-0.0020922269154359,1.0864353481909308,0.0,0.0,0.0,0.0,1.0
2003-07-18,-0.0025635451082353,1.083650222168662,0.0,0.0,0.0,0.0,1.0
2003-07-21,-0.0131535249250215,1.0693964019613613,0.0,0.0,0.0,0.0,1.0
2003-07-22,0.0035398047543064,1.0731818564292623,0.0,0.0,0.0,0.0,1.0
2003-07-23,0.0030592607531097,1.0764649995635858,0.0,0.0,0.0,0.0,1.0
2003-07-24,-0.0038827174811068,1.0722853900919807,0.0,0.0,0.0,0.0,1.0
2003-07-25,-0.0012992110643609,1.0708922650490207,0.0,0.0,0.0,0.0,1.0
2003-07-28,-0.0073456842265034,1.0630258286293657,0.0,0.0,0.0,0.0,1.0
2003-07-29,-0.0097992367013842,1.0526089869149415,0.0,0.0,0.0,0.0,1.0
2003-07-30,0.0080142772209904,1.0610448871413838,0.0,0.0,0.0,0.0,1.0
2003-07-31,-0.0066943407169938,1.0528879492596843,0.0,0.0,0.0,0.0,1.0
2003-08-01,0.0040684795568645,1.0571716023569162,0.0,0.0,0.0,0.0,1.0
2003-08-04,0.0073231556310097,1.0649134345296598,0.0,0.0,0.0,0.0,1.0
2003-08-05,-0.0067192325885145,1.0577580334764212,0.0,0.0,0.0,0.0,1.0
2003-08-06,0.0101817641313651,1.0685278762813346,0.0,0.0,0.0,0.0,1.0
2003-08-07,0.00356831686721,1.0723407223253534,0.0,0.0,0.0,0.0,1.0
2003-08-08,-0.0001179026235038,1.0722142905409013,0.0,0.0,0.0,0.0,1.0
2003-08-11,-0.0041658464474143,1.0677476104477848,0.0,0.0,0.0,0.0,1.0
2003-08-12,-0.001791164122686,1.065835099235867,0.0,0.0,0.0,0.0,1.0
2003-08-13,-0.0111741447005021,1.0539253036101313,0.0,0.0,0.0,0.0,1.0
2003-08-14,0.0020521668115357,1.0560881341400377,0.0,0.0,0.0,0.0,1.0
2003-08-15,-0.0003626109040155,1.0557051850669972,0.0,0.0,0.0,0.0,1.0
2003-08-18,0.0030111102645816,1.0588840297861244,0.0,0.0,0.0,0.0,1.0
2003-08-19,0.0079063087644423,1.0672558938713503,0.0,0.0,0.0,0.0,1.0
2003-08-20,-0.0047840208000023,1.0621501194761447,0.0,0.0,0.0,0.0,1.0
2003-08-21,-0.0037229950345358,1.0581957398554034,0.0,0.0,0.0,0.0,1.0
2003-08-22,0.0007210283159519,1.058958728947659,0.0,0.0,0.0,0.0,1.0
2003-08-25,-0.0043370915998267,1.054365927939777,0.0,0.0,0.0,0.0,1.0
2003-08-26,0.0036160632838747,1.0581785818595684,0.0,0.0,0.0,0.0,1.0
2003-08-27,-0.0024104031944858,1.0556279448255177,0.0,0.0,0.0,0.0,1.0
2003-08-28,0.006972292058778,1.062988091162249,0.0,0.0,0.0,0.0,1.0
2003-08-29,-0.0027592203760071,1.060055072761661,0.0,0.0,0.0,0.0,1.0
2003-09-02,-0.0040815422535601,1.0557284131910838,0.0,0.0,0.0,0.0,1.0
2003-09-03,0.0025522715605961,1.0584229187957848,0.0,0.0,0.0,0.0,1.0
2003-09-04,0.0064158789051129,1.0652136320731747,0.0,0.0,0.0,0.0,1.0
2003-09-05,0.0125876027397847,1.0786221181067148,0.0,0.0,0.0,0.0,1.0
2003-09-08,-0.0046576661839806,1.0735982563419157,0.0,0.0,0.0,0.0,1.0
2003-09-09,0.004776350873058,1.0787261383109081,0.0,0.0,0.0,0.0,1.0
2003-09-10,0.0067667794872982,1.0860256402160426,0.0,0.0,0.0,0.0,1.0
2003-09-11,-0.0035554318367934,1.0821643500792446,0.0,0.0,0.0,0.0,1.0
2003-09-12,0.0040282514315573,1.0865235801716315,0.0,0.0,0.0,0.0,1.0
2003-09-15,0.0017719406721507,1.0884488354945885,0.0,0.0,0.0,0.0,1.0
2003-09-16,-0.0008262197544702,1.0875495375649729,0.0,0.0,0.0,0.0,1.0
2003-09-17,0.005538068292563,1.093572461175553,0.0,0.0,0.0,0.0,1.0
2003-09-18,-0.0001178147737101,1.093443622183504,0.0,0.0,0.0,0.0,1.0
2003-09-19,0.0,1.093443622183504,0.0,0.0,0.0,0.0,1.0
2003-09-22,-0.0043566656845007,1.088679853876801,0.0,0.0,0.0,0.0,1.0
2003-09-23,0.0023571828542896,1.09124607136217,0.0,0.0,0.0,0.0,1.0
2003-09-24,0.0050498811919758,1.096756734373759,0.0,0.0,0.0,0.0,1.0
2003-09-25,0.0014054184338899,1.0982981365057407,0.0,0.0,0.0,0.0,1.0
2003-09-26,0.0075754950775914,1.106618288632568,0.0,0.0,0.0,0.0,1.0
2003-09-29,-0.0043051930960672,1.1018540832163652,0.0,0.0,0.0,0.0,1.0
2003-09-30,0.0096313529928238,1.1113539624095679,0.0,0.0,0.0,0.0,1.0
2003-10-01,0.0044274405667823,1.1162744160267943,0.0,0.0,0.0,0.0,1.0
2003-10-02,-0.0036006455045659,1.1122551075688656,0.0,0.0,0.0,0.0,1.0
2003-10-03,-0.0139457808142419,1.096743841629189,0.0,0.0,0.0,0.0,1.0
2003-10-06,0.0029462806721668,1.099975156812099,0.0,0.0,0.0,0.0,1.0
2003-10-07,-0.0057816955131364,1.093615435383397,0.0,0.0,0.0,0.0,1.0
2003-10-08,0.0017730658373818,1.0955544875511085,0.0,0.0,0.0,0.0,1.0
2003-10-09,-0.0031954140955941,1.0920537372990964,0.0,0.0,0.0,0.0,1.0
2003-10-10,0.002959496170412,1.0952856661525172,0.0,0.0,0.0,0.0,1.0
2003-10-13,-0.0015371479121997,1.0936020500775285,0.0,0.0,0.0,0.0,1.0
2003-10-14,-0.0040325035646293,1.0891920959123051,0.0,0.0,0.0,0.0,1.0
2003-10-15,-0.0035716556174122,1.0853018768444989,0.0,0.0,0.0,0.0,1.0
2003-10-16,-0.0054995412729445,1.0793332143791885,0.0,0.0,0.0,0.0,1.0
2003-10-17,0.0053809796378124,1.0851410844281775,0.0,0.0,0.0,0.0,1.0
2003-10-20,0.0007155875811176,1.0859175979119546,0.0,0.0,0.0,0.0,1.0
