date,portfolio_return,portfolio_value,weight_WTI,weight_XLE,weight_XOM,weight_CVX,weight_IEF
2002-10-18,0.00022851894513866008,1.0323552903706887,0.2,0.2,0.2,0.2,0.2
2002-10-21,-0.01024885291435514,1.021774832844323,0.2,0.2,0.2,0.2,0.2
2002-10-22,-0.02101533445820998,1.0003018929911178,0.2,0.2,0.2,0.2,0.2
2002-10-23,0.008683519182210761,1.008988033666908,0.2,0.2,0.2,0.2,0.2
2002-10-24,-0.00391138183343314,1.0050414962018719,0.2,0.2,0.2,0.2,0.2
2002-10-25,-0.008360824511825701,0.9966385206250252,0.2,0.2,0.2,0.2,0.2
2002-10-28,-0.00010793635577567985,0.9965309470950833,0.2,0.2,0.2,0.2,0.2
2002-10-29,-0.025121608085837785,0.9714964871967519,0.2,0.2,0.2,0.2,0.2
2002-10-30,0.014721706987022581,0.9857985738201843,0.2,0.2,0.2,0.2,0.2
2002-10-31,-0.011393882697849021,0.9735919340058639,0.2,0.2,0.2,0.2,0.2
2002-11-01,0.012787169815290959,0.9860414193967945,0.2,0.2,0.2,0.2,0.2
2002-11-04,-0.01032067299095574,0.9758648083516623,0.2,0.2,0.2,0.2,0.2
2002-11-05,0.00897640089640962,0.9846245620921249,0.2,0.2,0.2,0.2,0.2
2002-11-06,-0.0034630369585953997,0.981214770843259,0.2,0.2,0.2,0.2,0.2
2002-11-07,-0.0120618937103775,0.9693794625702953,0.2,0.2,0.2,0.2,0.2
2002-11-08,0.00318175401642804,0.9724637895687712,0.2,0.2,0.2,0.2,0.2
2002-11-11,-0.006013248917380221,0.9666161227389554,0.2,0.2,0.2,0.2,0.2
2002-11-12,-0.0005226195192299001,0.9661109502856097,0.2,0.2,0.2,0.2,0.2
2002-11-13,-0.015731455609161643,0.9509126187576666,0.2,0.2,0.2,0.2,0.2
2002-11-14,0.015328470972783403,0.965488655231947,0.2,0.2,0.2,0.2,0.2
2002-11-15,0.00649097605970684,0.9717556189789762,0.2,0.2,0.2,0.2,0.2
2002-11-18,0.010989996110011039,0.9824352094514366,0.2,0.2,0.2,0.2,0.2
2002-11-19,-0.00150629592447778,0.9809553712993764,0.2,0.2,0.2,0.2,0.2
2002-11-20,0.008741478768263,0.9895303718502033,0.2,0.2,0.2,0.2,0.2
2002-11-21,-0.00786134195006748,0.9817513352271114,0.2,0.2,0.2,0.2,0.2
2002-11-22,-0.00865943124033472,0.9732499270446054,0.2,0.2,0.2,0.2,0.2
2002-11-25,0.0025456962148439196,0.9757275256999801,0.2,0.2,0.2,0.2,0.2
2002-11-26,-0.00793530404890542,0.9679848311146646,0.2,0.2,0.2,0.2,0.2
2002-11-27,0.012537778935980001,0.9801212109405621,0.2,0.2,0.2,0.2,0.2
2002-12-02,0.00299938784636762,0.9830609745886244,0.2,0.2,0.2,0.2,0.2
2002-12-03,0.005668243425042341,0.9886332034942521,0.2,0.2,0.2,0.2,0.2
2002-12-04,-0.0041143297227783805,0.9845656405201901,0.2,0.2,0.2,0.2,0.2
2002-12-05,0.00646378309188156,0.9909296592602321,0.2,0.2,0.2,0.2,0.2
2002-12-06,0.00342977521423904,0.9943283252446173,0.2,0.2,0.2,0.2,0.2
2002-12-09,-0.007043901120419801,0.9873243748403617,0.2,0.2,0.2,0.2,0.2
2002-12-10,0.01286250656481238,1.0000238410933453,0.2,0.2,0.2,0.2,0.2
2002-12-11,-0.0048064785859815206,0.9952172479156591,0.2,0.2,0.2,0.2,0.2
2002-12-12,0.00493474788311494,1.0001283941230505,0.2,0.2,0.2,0.2,0.2
2002-12-13,0.00264282715345128,1.0027715605999765,0.2,0.2,0.2,0.2,0.2
2002-12-16,0.02093644136790534,1.023766028583881,0.2,0.2,0.2,0.2,0.2
2002-12-17,-0.005119535338691799,1.0185248222219936,0.2,0.2,0.2,0.2,0.2
2002-12-18,0.0005382814742861599,1.0190730752648964,0.2,0.2,0.2,0.2,0.2
2002-12-19,-0.00594435147105992,1.013015346730828,0.2,0.2,0.2,0.2,0.2
2002-12-20,0.00661601259207784,1.0197174690207673,0.2,0.2,0.2,0.2,0.2
2002-12-23,0.010741599060061202,1.0306708652275287,0.2,0.2,0.2,0.2,0.2
2002-12-24,-0.0010429501001302998,1.0295959269454382,0.2,0.2,0.2,0.2,0.2
2002-12-26,0.0014619571906318001,1.0311011521142812,0.2,0.2,0.2,0.2,0.2
2002-12-27,-0.008705807430537161,1.0221245840425692,0.2,0.2,0.2,0.2,0.2
2002-12-30,-0.004170145629473041,1.0178621756756472,0.2,0.2,0.2,0.2,0.2
2002-12-31,-0.00020410208436408,1.0166367734561126,0.2,0.2,0.2,0.2,0.2
2003-01-02,0.012109538970654601,1.0289477760832801,0.2,0.2,0.2,0.2,0.2
2003-01-03,0.009253822931360102,1.0384694766087716,0.2,0.2,0.2,0.2,0.2
2003-01-06,0.0045641751269721404,1.043209233164029,0.2,0.2,0.2,0.2,0.2
2003-01-07,-0.0235385176512982,1.0186536342152002,0.2,0.2,0.2,0.2,0.2
2003-01-08,-0.006832589591991161,1.0116935919962173,0.2,0.2,0.2,0.2,0.2
2003-01-09,0.016548736781247,1.028435842953437,0.2,0.2,0.2,0.2,0.2
2003-01-10,-0.007655901966030961,1.020562238961433,0.2,0.2,0.2,0.2,0.2
2003-01-13,0.00120524204299006,1.0217922634793173,0.2,0.2,0.2,0.2,0.2
2003-01-14,0.00472198260692036,1.0266171487753524,0.2,0.2,0.2,0.2,0.2
2003-01-15,0.00233393105589884,1.0290132024213974,0.2,0.2,0.2,0.2,0.2
2003-01-16,0.0060684325425142205,1.0352576996256482,0.2,0.2,0.2,0.2,0.2
2003-01-17,-0.0019559846281188404,1.0332327514790387,0.2,0.2,0.2,0.2,0.2
2003-01-21,-0.00836607338285596,1.0245886504585948,0.2,0.2,0.2,0.2,0.2
2003-01-22,-0.016195848631355543,1.0079945677663624,0.2,0.2,0.2,0.2,0.2
2003-01-23,-0.0062662698362030604,1.0016782018113115,0.2,0.2,0.2,0.2,0.2
2003-01-24,-0.00565713230544746,0.9960115756961821,0.2,0.2,0.2,0.2,0.2
2003-01-27,-0.023819669933795706,0.9722869087128593,0.2,0.2,0.2,0.2,0.2
2003-01-28,0.014461856129663043,0.9863479821034195,0.2,0.2,0.2,0.2,0.2
2003-01-29,0.02578594102600444,1.0117818930010567,0.2,0.2,0.2,0.2,0.2
2003-01-30,-0.008178162317287501,1.0035073764504017,0.2,0.2,0.2,0.2,0.2
2003-01-31,0.00814849778034808,1.0106727696258906,0.2,0.2,0.2,0.2,0.2
2003-02-03,0.0033548579007665795,1.0140634331521596,0.2,0.2,0.2,0.2,0.2
2003-02-04,0.006415019301180621,1.0205686696484524,0.2,0.2,0.2,0.2,0.2
2003-02-05,-0.0042891742294387004,1.0161912728112237,0.2,0.2,0.2,0.2,0.2
2003-02-06,-0.00170995429945598,1.0144536321752105,0.2,0.2,0.2,0.2,0.2
2003-02-07,-0.0006540728351787397,1.0137901056118563,0.2,0.2,0.2,0.2,0.2
2003-02-10,0.0038639583807009,1.017707348386707,0.2,0.2,0.2,0.2,0.2
2003-02-11,0.0016985277590718,1.019435952568553,0.2,0.2,0.2,0.2,0.2
2003-02-12,-0.007221424509030721,1.0120741727952873,0.2,0.2,0.2,0.2,0.2
2003-02-13,0.005416388303001621,1.0175559595065857,0.2,0.2,0.2,0.2,0.2
2003-02-14,0.00746350573447412,1.0251504942455114,0.2,0.2,0.2,0.2,0.2
2003-02-18,0.006792866418582841,1.0321142046118652,0.2,0.2,0.2,0.2,0.2
2003-02-19,0.00309634259662858,1.0353099837881903,0.2,0.2,0.2,0.2,0.2
2003-02-20,-0.0055001623279956205,1.0296156108175607,0.2,0.2,0.2,0.2,0.2
2003-02-21,0.00190373707926884,1.0315757282332683,0.2,0.2,0.2,0.2,0.2
2003-02-24,0.00755219722780854,1.039366391588306,0.2,0.2,0.2,0.2,0.2
2003-02-25,-0.0029739777278031997,1.0362753390886952,0.2,0.2,0.2,0.2,0.2
2003-02-26,0.00792492653143668,1.0444877450173127,0.2,0.2,0.2,0.2,0.2
2003-02-27,-0.00257684100442314,1.0417962661673346,0.2,0.2,0.2,0.2,0.2
2003-02-28,-0.0007056866047541795,1.04002002341292,0.2,0.2,0.2,0.2,0.2
2003-03-03,0.0008731207413204998,1.0409280864667503,0.2,0.2,0.2,0.2,0.2
2003-03-04,0.0039630807055745804,1.0450533684821173,0.2,0.2,0.2,0.2,0.2
2003-03-05,0.00903199407875202,1.0544922843182276,0.2,0.2,0.2,0.2,0.2
2003-03-06,-0.00236154727152974,1.0520020509413468,0.2,0.2,0.2,0.2,0.2
2003-03-07,0.00579580413755912,1.0580992487809133,0.2,0.2,0.2,0.2,0.2
2003-03-10,-0.01085986342165552,1.0466084354525962,0.2,0.2,0.2,0.2,0.2
2003-03-11,-0.00422005983617306,1.0421916852299429,0.2,0.2,0.2,0.2,0.2
2003-03-12,-0.0028349000151522,1.039237176005693,0.2,0.2,0.2,0.2,0.2
2003-03-13,-0.00683085836994246,1.0321382940436192,0.2,0.2,0.2,0.2,0.2
2003-03-14,-0.0026307671422464395,1.029422978533395,0.2,0.2,0.2,0.2,0.2
2003-03-17,0.0038358507413208606,1.033371691428735,0.2,0.2,0.2,0.2,0.2
2003-03-18,-0.012958875077785842,1.0199803567705898,0.2,0.2,0.2,0.2,0.2
2003-03-19,-0.009800487139413722,1.009984052401605,0.2,0.2,0.2,0.2,0.2
2003-03-20,-0.006693630000941881,1.0032235928479767,0.2,0.2,0.2,0.2,0.2
2003-03-21,-0.0134205807091483,0.9897597496508387,0.2,0.2,0.2,0.2,0.2
2003-03-24,0.004573966447029619,0.9942868775363621,0.2,0.2,0.2,0.2,0.2
2003-03-25,0.0021598855525209,0.9964344233982141,0.2,0.2,0.2,0.2,0.2
2003-03-26,0.0059761316378467814,1.0023892466809239,0.2,0.2,0.2,0.2,0.2
2003-03-27,0.012283513558229063,1.014702108583152,0.2,0.2,0.2,0.2,0.2
2003-03-28,0.0014750867700291002,1.0161988822390435,0.2,0.2,0.2,0.2,0.2
2003-03-31,-0.003944239082672501,1.0111785601410563,0.2,0.2,0.2,0.2,0.2
2003-04-01,0.001731427035734859,1.01292934203804,0.2,0.2,0.2,0.2,0.2
2003-04-02,-0.0112032417715048,1.0015812497217367,0.2,0.2,0.2,0.2,0.2
2003-04-03,-0.0063112728519436005,0.9952599971713522,0.2,0.2,0.2,0.2,0.2
2003-04-04,0.00262750905454822,0.9978750518255496,0.2,0.2,0.2,0.2,0.2
2003-04-07,-0.010992772990241761,0.9869056379082056,0.2,0.2,0.2,0.2,0.2
2003-04-08,-0.00473263678626198,0.9822349719816719,0.2,0.2,0.2,0.2,0.2
2003-04-09,0.00592831106031752,0.9880579664299014,0.2,0.2,0.2,0.2,0.2
2003-04-10,-0.006854830376630241,0.9812849966677462,0.2,0.2,0.2,0.2,0.2
2003-04-11,-0.00045253891630055935,0.9808409270187721,0.2,0.2,0.2,0.2,0.2
2003-04-14,0.008134060674474341,0.9888191466311506,0.2,0.2,0.2,0.2,0.2
2003-04-15,0.006093830262348441,0.9948448426708809,0.2,0.2,0.2,0.2,0.2
2003-04-16,-0.00676251379141762,0.9881171907019984,0.2,0.2,0.2,0.2,0.2
2003-04-17,0.016580556137870402,1.0045007232532277,0.2,0.2,0.2,0.2,0.2
2003-04-21,0.002662559887238421,1.007175266585664,0.2,0.2,0.2,0.2,0.2
2003-04-22,0.0010995074103067003,1.0082826632547524,0.2,0.2,0.2,0.2,0.2
2003-04-23,-0.02448783190829446,0.9835920068809224,0.2,0.2,0.2,0.2,0.2
2003-04-24,-0.003291001541152161,0.9803550040704123,0.2,0.2,0.2,0.2,0.2
2003-04-25,-0.009129241376894122,0.9714051066032076,0.2,0.2,0.2,0.2,0.2
2003-04-28,-0.00047318425696133955,0.9709454529996311,0.2,0.2,0.2,0.2,0.2
2003-04-29,-0.010307969275762621,0.9609369771016695,0.2,0.2,0.2,0.2,0.2
2003-04-30,0.00737744429767298,0.9670582098876875,0.2,0.2,0.2,0.2,0.2
2003-05-01,0.00512292623855906,0.9720123777653351,0.2,0.2,0.2,0.2,0.2
2003-05-02,0.00969995078387598,0.9814408499909771,0.2,0.2,0.2,0.2,0.2
2003-05-05,0.010376279680419202,0.9916245547402719,0.2,0.2,0.2,0.2,0.2
2003-05-06,-0.00634950424155444,0.985328230423919,0.2,0.2,0.2,0.2,0.2
2003-05-07,0.00623304430134142,0.9914698249355137,0.2,0.2,0.2,0.2,0.2
2003-05-08,0.0077716493682245995,0.9991751807740875,0.2,0.2,0.2,0.2,0.2
2003-05-09,0.009816586932761781,1.0089836707972144,0.2,0.2,0.2,0.2,0.2
2003-05-12,0.0016238762601470799,1.0106221354270981,0.2,0.2,0.2,0.2,0.2
2003-05-13,0.011711071887960242,1.0224576039066489,0.2,0.2,0.2,0.2,0.2
2003-05-14,0.0023491302010434003,1.0248594899432726,0.2,0.2,0.2,0.2,0.2
2003-05-15,-0.00260542129501294,1.0221892992037782,0.2,0.2,0.2,0.2,0.2
2003-05-16,0.0059181514508164605,1.0282387702878701,0.2,0.2,0.2,0.2,0.2
2003-05-19,-0.009519930765172381,1.0184500083846635,0.2,0.2,0.2,0.2,0.2
2003-05-20,0.00632780806159074,1.0248945645580472,0.2,0.2,0.2,0.2,0.2
2003-05-21,0.0092125798604247,1.0343364875825534,0.2,0.2,0.2,0.2,0.2
2003-05-22,-0.00056681580476398,1.0337502093139475,0.2,0.2,0.2,0.2,0.2
2003-05-23,0.006797649673587861,1.0407772810868616,0.2,0.2,0.2,0.2,0.2
2003-05-27,0.0149013731274538,1.0562862916949138,0.2,0.2,0.2,0.2,0.2
2003-05-28,-0.009178618781367262,1.046591042499462,0.2,0.2,0.2,0.2,0.2
2003-05-29,-0.0011417971321060806,1.0453960478486481,0.2,0.2,0.2,0.2,0.2
2003-05-30,0.01087911407928318,1.0567690307112254,0.2,0.2,0.2,0.2,0.2
2003-06-02,0.012089388264603361,1.069544721829502,0.2,0.2,0.2,0.2,0.2
2003-06-03,0.007069097046778941,1.077105437263985,0.2,0.2,0.2,0.2,0.2
2003-06-04,0.0023329483259009994,1.0796182685906688,0.2,0.2,0.2,0.2,0.2
2003-06-05,0.0028159388786612003,1.0826584076473063,0.2,0.2,0.2,0.2,0.2
2003-06-06,0.0037946299637637406,1.0867666956814854,0.2,0.2,0.2,0.2,0.2
2003-06-09,0.0007408733732653199,1.0875718521892672,0.2,0.2,0.2,0.2,0.2
2003-06-10,0.0061987786784814605,1.0943134693979346,0.2,0.2,0.2,0.2,0.2
2003-06-11,0.01638522658143902,1.1122440435451404,0.2,0.2,0.2,0.2,0.2
2003-06-12,-0.00632538730263218,1.1052086691946716,0.2,0.2,0.2,0.2,0.2
2003-06-13,-0.011075556535653881,1.0929678680953112,0.2,0.2,0.2,0.2,0.2
2003-06-16,0.0038488422005823397,1.0971745289499168,0.2,0.2,0.2,0.2,0.2
2003-06-17,-0.00879014532875648,1.0875302053894371,0.2,0.2,0.2,0.2,0.2
2003-06-18,-0.009133545215846781,1.0775971990849136,0.2,0.2,0.2,0.2,0.2
2003-06-19,-0.00502719332246344,1.0721799096413684,0.2,0.2,0.2,0.2,0.2
2003-06-20,0.004839303090788061,1.0773685131919768,0.2,0.2,0.2,0.2,0.2
2003-06-23,-0.01103407351907254,1.0654807498102825,0.2,0.2,0.2,0.2,0.2
2003-06-24,-0.0016208999139430396,1.063753712154607,0.2,0.2,0.2,0.2,0.2
2003-06-25,0.00435994227797606,1.068391616937584,0.2,0.2,0.2,0.2,0.2
2003-06-26,-0.00964640193574658,1.0580854819758219,0.2,0.2,0.2,0.2,0.2
2003-06-27,-0.00314434976433574,1.0547584911399241,0.2,0.2,0.2,0.2,0.2
2003-06-30,0.0023779520144578204,1.056209389562478,0.2,0.2,0.2,0.2,0.2
2003-07-01,0.003939558709900801,1.0603703884626077,0.2,0.2,0.2,0.2,0.2
2003-07-02,-0.0005936115733594999,1.0597409403279685,0.2,0.2,0.2,0.2,0.2
2003-07-03,-0.0030340222998282,1.0565256626829727,0.2,0.2,0.2,0.2,0.2
2003-07-07,-0.0006147348306806395,1.0558761795586136,0.2,0.2,0.2,0.2,0.2
2003-07-08,-0.0014390136572870003,1.0543567593158247,0.2,0.2,0.2,0.2,0.2
2003-07-09,0.00604059083934564,1.06072569709755,0.2,0.2,0.2,0.2,0.2
2003-07-10,-0.0054360806380207806,1.0549595066733068,0.2,0.2,0.2,0.2,0.2
2003-07-11,0.00583742642893146,1.061117755179014,0.2,0.2,0.2,0.2,0.2
2003-07-14,-0.00693297821318242,1.053761048900737,0.2,0.2,0.2,0.2,0.2
2003-07-15,-0.0051661496936376994,1.0483171615807911,0.2,0.2,0.2,0.2,0.2
2003-07-16,-0.00672633140324028,1.0412658329362945,0.2,0.2,0.2,0.2,0.2
2003-07-17,0.00489184158648448,1.0463595404404376,0.2,0.2,0.2,0.2,0.2
2003-07-18,0.014736421677347641,1.0617791358544835,0.2,0.2,0.2,0.2,0.2
2003-07-21,-0.009431598925663219,1.0517648608974666,0.2,0.2,0.2,0.2,0.2
2003-07-22,-0.006908623603891161,1.044498613353727,0.2,0.2,0.2,0.2,0.2
2003-07-23,-0.00571580853757794,1.0385284592620316,0.2,0.2,0.2,0.2,0.2
2003-07-24,-0.00196980764692992,1.0364827579614229,0.2,0.2,0.2,0.2,0.2
2003-07-25,0.0066564622692453414,1.0433820663325164,0.2,0.2,0.2,0.2,0.2
2003-07-28,-0.0031916082280035,1.0400519995446582,0.2,0.2,0.2,0.2,0.2
2003-07-29,-0.007906670141966601,1.0318286514537658,0.2,0.2,0.2,0.2,0.2
2003-07-30,0.0041307023986212,1.036090828539292,0.2,0.2,0.2,0.2,0.2
2003-07-31,0.00154593920835408,1.0366548694125723,0.2,0.2,0.2,0.2,0.2
2003-08-01,0.007191489728086581,1.0441099622575236,0.2,0.2,0.2,0.2,0.2
2003-08-04,-0.0030446656894475605,1.0409309964794278,0.2,0.2,0.2,0.2,0.2
2003-08-05,-0.0009446066976976802,1.039947726088312,0.2,0.2,0.2,0.2,0.2
2003-08-06,0.00473703089470476,1.0448739905956703,0.2,0.2,0.2,0.2,0.2
2003-08-07,0.01659290651384022,1.0622114870403674,0.2,0.2,0.2,0.2,0.2
2003-08-08,0.00223665270240496,1.0645872852333818,0.2,0.2,0.2,0.2,0.2
2003-08-11,0.0014975402065804202,1.0661815474964331,0.2,0.2,0.2,0.2,0.2
2003-08-12,0.00346101214663208,1.0698716147828333,0.2,0.2,0.2,0.2,0.2
2003-08-13,-0.0126430953588879,1.0563451259353667,0.2,0.2,0.2,0.2,0.2
2003-08-14,0.0082688392366815,1.0650798739601781,0.2,0.2,0.2,0.2,0.2
2003-08-15,-0.00215260580983014,1.0627871768355583,0.2,0.2,0.2,0.2,0.2
2003-08-18,-0.0006031524056499399,1.062146154193156,0.2,0.2,0.2,0.2,0.2
2003-08-19,-0.0031921675184635595,1.0587556057398797,0.2,0.2,0.2,0.2,0.2
2003-08-20,0.003608792184415601,1.0625764346950801,0.2,0.2,0.2,0.2,0.2
2003-08-21,0.00891144939644136,1.0720455308227164,0.2,0.2,0.2,0.2,0.2
2003-08-22,-0.00874225825065938,1.062673431935799,0.2,0.2,0.2,0.2,0.2
2003-08-25,0.00017420015416568023,1.06285854981147,0.2,0.2,0.2,0.2,0.2
2003-08-26,0.00325606651968478,1.0663192879506718,0.2,0.2,0.2,0.2,0.2
2003-08-27,-0.0018254130457718205,1.0643728148114886,0.2,0.2,0.2,0.2,0.2
2003-08-28,0.01054063385876122,1.0755919789416355,0.2,0.2,0.2,0.2,0.2
2003-08-29,0.00011096609086381983,1.0757113331789032,0.2,0.2,0.2,0.2,0.2
2003-09-02,-0.0099789066673097,1.0649769101841435,0.2,0.2,0.2,0.2,0.2
2003-09-03,0.00233598111516366,1.067464676134419,0.2,0.2,0.2,0.2,0.2
2003-09-04,-0.0027586182106964603,1.0645199486395596,0.2,0.2,0.2,0.2,0.2
2003-09-05,-0.0019146760648617194,1.0624817377733315,0.2,0.2,0.2,0.2,0.2
2003-09-08,0.006931753394886802,1.069846599166147,0.2,0.2,0.2,0.2,0.2
2003-09-09,-0.0024465249395449,1.0672291927797997,0.2,0.2,0.2,0.2,0.2
2003-09-10,-0.0013479544342610006,1.0657906164570194,0.2,0.2,0.2,0.2,0.2
2003-09-11,-0.0033716669893783806,1.062197125417922,0.2,0.2,0.2,0.2,0.2
2003-09-12,-0.00573113376109716,1.0561095316114992,0.2,0.2,0.2,0.2,0.2
2003-09-15,-0.00359707754650026,1.0523106237286945,0.2,0.2,0.2,0.2,0.2
2003-09-16,-0.0022523024777206797,1.0499405019035386,0.2,0.2,0.2,0.2,0.2
2003-09-17,-0.012098096580291762,1.0372382203079495,0.2,0.2,0.2,0.2,0.2
2003-09-18,0.00308305725665288,1.0404360851299477,0.2,0.2,0.2,0.2,0.2
2003-09-19,0.0006159783971576399,1.041076971282011,0.2,0.2,0.2,0.2,0.2
2003-09-22,-0.0044558647964971,1.0364380730552316,0.2,0.2,0.2,0.2,0.2
2003-09-23,0.005614358614672941,1.0422570080792641,0.2,0.2,0.2,0.2,0.2
2003-09-24,0.00862713678088468,1.0512487018487997,0.2,0.2,0.2,0.2,0.2
2003-09-25,-0.00141066662306134,1.049765740392565,0.2,0.2,0.2,0.2,0.2
2003-09-26,-0.004020284568770941,1.0455453833856405,0.2,0.2,0.2,0.2,0.2
2003-09-29,0.003752122687058701,1.0494683979389914,0.2,0.2,0.2,0.2,0.2
2003-09-30,0.004501591819624,1.0531384836178135,0.2,0.2,0.2,0.2,0.2
2003-10-01,0.0137773947477786,1.067647988230693,0.2,0.2,0.2,0.2,0.2
2003-10-02,0.003842807922051781,1.0717507543778286,0.2,0.2,0.2,0.2,0.2
2003-10-03,0.0038434585276849002,1.075869983954295,0.2,0.2,0.2,0.2,0.2
2003-10-06,0.005742636573184721,1.0820483142721424,0.2,0.2,0.2,0.2,0.2
2003-10-07,0.0014800998545956804,1.083649853824762,0.2,0.2,0.2,0.2,0.2
2003-10-08,-0.008251585695872803,1.074708024191607,0.2,0.2,0.2,0.2,0.2
2003-10-09,0.006596887867430019,1.0817977525174263,0.2,0.2,0.2,0.2,0.2
2003-10-10,0.01070983849841652,1.093383631734838,0.2,0.2,0.2,0.2,0.2
2003-10-13,0.00306062416158128,1.0967300680960033,0.2,0.2,0.2,0.2,0.2
2003-10-14,0.0003686382172232601,1.0971343647130813,0.2,0.2,0.2,0.2,0.2
2003-10-15,-0.00789430845338066,1.0884732476232324,0.2,0.2,0.2,0.2,0.2
